b_id,year,b_empl_w,b_loans_w,b_assets_w,b_cash_w,b_equity_w,b_deposits_w,b_net_income_w,b_z_score_w
DEFEB15476,2004,,57889.289,107605.98,1362.101,6810.5049,95347.07,0,.81286889
DEFEB13425,2004,,1130543.8,2088100.8,36776.727,83088.156,1897406.6,2724.2019,1.3398528
DEFEB13808,2004,,1242236.1,1800697.5,32690.424,115778.58,1565054,6810.5049,1.4793763
DEFEB14631,2004,,160727.91,202953.05,1362.101,12258.908,186607.83,1362.101,1.5788264
DEFEB14949,2004,,442682.81,679688.38,17707.313,43587.23,604772.81,1362.101,1.2212915
DEFEB13370,2004,,834967.88,1310341.1,29966.221,57208.242,1198648.9,,
DEFEB15000,2004,,371853.56,532581.5,10896.808,24517.816,468562.72,2724.2019,1.8315017
DEFEB44786,2004,,1031110.4,2183447.8,1362.101,49035.633,444044.91,2724.2019,.75919497
DEFEB13015,2004,,877193,1223166.6,1362.101,61294.543,1138716.4,2724.2019,.73855501
DEFEB45067,2004,,325542.13,715103,20431.514,35414.625,671515.75,2724.2019,1.4660143
DEFEB14150,2004,,653808.44,1251770.8,29966.221,62656.645,1044731.4,5448.4038,1.0415394
DEFEB48744,2004,,170262.63,237005.56,5448.4038,12258.908,222022.45,0,1.2712159
DEFEB13263,2004,,7422769,12667539,147106.91,636101.13,9401221,1362.101,.23280887
DEFEB14769,2004,,183883.63,271058.09,4086.303,12258.908,205677.25,1362.101,1.989501
DEFEB13727,2004,,3410700.8,5158276.5,64018.746,290127.5,4542606.5,12258.908,1.572246
DEFEB49222,2004,,622480.13,1590933.9,34052.523,68105.047,1471069,2724.2019,1.2679255
DEFEB43003,2004,,265609.69,475373.25,13621.01,20431.514,433148.09,1362.101,.96505475
DEFEB14228,2004,,186607.83,299662.22,6810.5049,16345.212,275144.41,1362.101,1.6249025
DEFEB13593,2004,,5538302.5,6720606,68105.047,431786,5626839,0,.16976698
DEFEB46184,2004,,182521.53,287403.31,6810.5049,12258.908,266971.78,1362.101,1.6835158
DEFEB49769,2004,,2286967.5,2953035,70829.25,172986.83,2498093.3,10896.808,1.6143216
DEFEB14431,2004,,1010678.9,1883785.6,27242.02,88536.563,1774817.5,5448.4038,2.0648241
DEFEB43400,2004,,147106.91,426337.59,13621.01,17707.313,371853.56,0,1.3981216
DEFEB43427,2004,,937125.44,1514656.3,81726.055,54484.039,1367549.4,0,.69047016
DEFEB14008,2004,,1225890.9,2082652.4,49035.633,111692.28,1582761.4,4086.303,.67153001
DEFEB13295,2004,,311921.13,314645.31,1362.101,23155.717,254712.88,0,.29052371
DEFEB13491,2004,,1163234.3,2085376.6,17707.313,93984.969,1882423.5,1362.101,.91277778
DEFEB13449,2004,,1343031.5,1966873.8,35414.625,93984.969,1819766.9,2724.2019,.97433579
DEFEB46349,2004,,237005.56,318731.63,5448.4038,21793.615,258799.19,1362.101,.89630216
DEFEB47434,2004,,57889.289,107605.98,1362.101,6810.5049,95347.07,0,1.4563513
DEFEB13797,2004,,679688.38,1078784,16345.212,55846.141,975264.31,2724.2019,1.3303657
DEFEB13887,2004,,329628.44,452217.53,10896.808,31328.322,408630.28,1362.101,1.3547369
DEFEB49376,2004,,1284461.3,2049962,57208.242,141658.5,1642693.8,2724.2019,1.302123
DEFEB18993,2004,,3044295.8,5403454.5,84450.258,239729.77,4840907,2724.2019,1.6217116
DEFEB15472,2004,,1274926.5,1908303.5,23155.717,87174.461,1514656.3,2724.2019,1.0888853
DEFEB49838,2004,,487632.16,691947.31,14983.11,43587.23,566634,2724.2019,.75348157
DEFEB39982,2004,,200228.84,279230.69,12258.908,17707.313,256074.98,0,1.2797055
DEFEB15471,2004,,347335.75,597962.31,12258.908,40863.027,548926.69,1362.101,1.2952137
DEFEB14011,2004,,2739185,3873815.3,81726.055,223384.56,3311267.5,9534.707,1.5241752
DEFEB47382,2004,,190694.14,264247.59,6810.5049,16345.212,230195.06,1362.101,1.4571842
DEFEB13730,2004,,866296.19,1340307.4,24517.816,68105.047,1217718.3,1362.101,.69105798
DEFEB28975,2004,,196142.53,397733.47,9534.707,32690.424,356870.44,1362.101,2.0648241
DEFEB44075,2004,,253350.78,359594.66,8172.606,16345.212,336438.94,1362.101,.74285173
DEFEB44147,2004,,1577312.9,4334205.5,55846.141,138934.3,3620464.3,4086.303,.90630382
DEFEB43289,2004,,207039.34,649722.19,21793.615,36776.727,603410.75,1362.101,1.8899101
DEFEB14178,2004,,599324.44,1067887.1,16345.212,50397.734,957557,2724.2019,1.3908761
DEFEB13894,2004,,874468.81,1114198.6,24517.816,51759.836,1029748.3,1362.101,.64826381
DEFEB17498,2004,,164814.22,423613.41,8172.606,17707.313,369129.38,0,1.0601927
DEFEB13860,2004,,855399.38,1315789.5,53121.938,64018.746,1104663.9,2724.2019,1.7333778
DEFEB43937,2004,,587065.5,1334859,46311.434,72191.352,1156423.8,1362.101,1.3318319
DEFEB13732,2004,,2206603.5,4004576.8,70829.25,239729.77,3673586.3,5448.4038,1.0936078
DEFEB13583,2004,,1562329.8,2292416,40863.027,126675.39,2014547.4,2724.2019,1.0059726
DEFEB45940,2004,,227470.86,317369.53,6810.5049,19069.414,262885.5,1362.101,2.0648241
DEFEB48969,2004,,57889.289,107605.98,1362.101,9534.707,95347.07,1362.101,1.8039848
DEFEB13061,2004,,388198.78,720551.44,1362.101,31328.322,689223.06,0,.16976698
DEFEB13489,2004,,2752806,3390269.3,35414.625,174348.92,3036123,9534.707,1.7935742
DEFEB13885,2004,,7422769,12667539,147106.91,636101.13,9401221,2724.2019,.67393142
DEFEB14633,2004,,344611.53,532581.5,12258.908,29966.221,469924.84,1362.101,.98254555
DEFEB14227,2004,,268333.88,362318.84,8172.606,16345.212,322817.94,1362.101,1.1871716
DEFEB44057,2004,,254712.88,506701.56,12258.908,46311.434,426337.59,1362.101,.94495988
DEFEB13413,2004,,3781192.3,6585758,80363.953,322817.94,5681323,9534.707,1.5959219
DEFEB43969,2004,,769587.06,1268116,25879.918,80363.953,1047455.6,4086.303,1.4386034
DEFEB13366,2004,,1189114.1,1979132.8,43587.23,123951.19,1819766.9,5448.4038,1.1434566
DEFEB13380,2004,,2725564,3764847,65380.848,175711.03,3130108,4086.303,.76688981
DEFEB13456,2004,,863572,1443827,28604.121,121226.98,1283099.1,2724.2019,.73431689
DEFEB49059,2004,,62656.645,107605.98,1362.101,6810.5049,99433.367,0,.9168511
DEFEB41684,2004,,1007954.7,1336221,25879.918,51759.836,1223166.6,5448.4038,1.0431035
DEFEB44041,2004,,277868.59,393647.19,9534.707,20431.514,339163.13,1362.101,1.0107979
DEFEB43183,2004,,237005.56,355508.34,8172.606,24517.816,299662.22,1362.101,.7763288
DEFEB14994,2004,,223384.56,420889.19,9534.707,17707.313,380026.16,1362.101,.51295376
DEFEB48633,2004,,113054.38,123951.19,2724.2019,6810.5049,111692.28,0,1.3448875
DEFEB13199,2004,,84450.258,145744.8,2724.2019,8172.606,136210.09,0,.7877959
DEFEB49597,2004,,57889.289,107605.98,2724.2019,13621.01,95347.07,0,.16976698
DEFEB43425,2004,,2506265.8,4320584,122589.09,179797.33,3740329.3,2724.2019,1.1733854
DEFEB15417,2004,,409992.38,653808.44,13621.01,46311.434,554375.06,2724.2019,1.6645035
DEFEB42598,2004,,288765.41,479459.53,9534.707,23155.717,419527.09,1362.101,.95959759
DEFEB13589,2004,,4889942.5,5289038,138934.3,268333.88,3654516.8,0,.16976698
DEFEB43259,2004,,775035.44,1146889,28604.121,59932.441,967091.69,1362.101,1.2986034
DEFEB49031,2004,,111692.28,179797.33,4086.303,10896.808,159365.81,0,.77228487
DEFEB43733,2004,,272420.19,527133.06,12258.908,25879.918,446769.13,1362.101,1.79065
DEFEB13332,2004,,922142.38,1540536.1,27242.02,84450.258,1353928.4,4086.303,1.3191407
DEFEB43169,2004,,128037.49,386836.69,12258.908,17707.313,366405.16,0,1.8843579
DEFEB44036,2004,,1304892.8,2176637.3,31328.322,88536.563,2054048.3,6810.5049,1.8204794
DEFEB13389,2004,,4943064.5,7995532.5,147106.91,339163.13,7127874.5,9534.707,.94001907
DEFEB13717,2004,,1029748.3,1855181.5,24517.816,136210.09,1556881.4,4086.303,1.6807731
DEFEB15446,2004,,84450.258,484907.94,5448.4038,28604.121,452217.53,4086.303,1.3020386
DEFEB13771,2004,,341887.34,429061.81,9534.707,23155.717,393647.19,1362.101,1.4707692
DEFEB14979,2004,,732810.31,950746.5,25879.918,51759.836,855399.38,1362.101,.70183486
DEFEB14672,2004,,358232.56,509425.75,10896.808,35414.625,460390.13,1362.101,1.3296944
DEFEB43125,2004,,310559.03,578892.94,14983.11,20431.514,517598.38,0,.97428334
DEFEB43283,2004,,316007.44,527133.06,19069.414,29966.221,487632.16,1362.101,.84464097
DEFEB14067,2004,,1774817.5,2747357.8,64018.746,162090.02,2344175.8,5448.4038,1.4839727
DEFEB44144,2004,,385474.56,569358.19,13621.01,31328.322,528495.19,1362.101,1.083945
DEFEB13767,2004,,2282881.3,4462242.5,39500.93,216574.05,3931023.3,13621.01,1.2302613
DEFEB13471,2004,,2274708.5,5065653.5,122589.09,241091.88,4255203.5,10896.808,1.5602494
DEFEB15355,2004,,721913.5,1492862.6,64018.746,91260.766,1374359.9,5448.4038,2.0648241
DEFEB45341,2004,,164814.22,261523.39,5448.4038,14983.11,217936.16,0,1.5968921
DEFEB13646,2004,,652446.38,1231339.3,21793.615,77639.758,1022937.8,4086.303,1.1552426
DEFEB13697,2004,,2074479.8,3378010.5,87174.461,219298.25,3120573.3,10896.808,1.3683845
DEFEB15451,2004,,84450.258,130761.7,2724.2019,10896.808,118502.78,0,1.482452
DEFEB13796,2004,,1998202.1,2681976.8,51759.836,130761.7,2427264,5448.4038,1.4645674
DEFEB13420,2004,,781845.94,1167320.5,28604.121,61294.543,1020213.6,4086.303,1.3032895
DEFEB13954,2004,,429061.81,554375.06,12258.908,31328.322,472649.03,1362.101,1.1512232
DEFEB14795,2004,,77639.758,121226.98,2724.2019,8172.606,111692.28,0,1.5842915
DEFEB43126,2004,,66742.945,2931241.3,31328.322,479459.53,2336003.3,0,.16976698
DEFEB44505,2004,,508063.66,686498.88,14983.11,51759.836,615669.63,2724.2019,1.4538988
DEFEB13719,2004,,1457448,2308761.3,23155.717,129399.59,2059496.6,1362.101,.97127336
DEFEB14220,2004,,158003.72,265609.69,6810.5049,13621.01,231557.16,0,1.1419039
DEFEB13926,2004,,351422.06,461752.22,12258.908,23155.717,419527.09,1362.101,.88601243
DEFEB14831,2004,,371853.56,777759.63,24517.816,46311.434,708292.5,1362.101,1.0217838
DEFEB14277,2004,,216574.05,281954.91,5448.4038,12258.908,261523.39,0,.83171821
DEFEB13811,2004,,508063.66,761414.44,12258.908,65380.848,595238.13,0,.33828983
DEFEB14931,2004,,460390.13,626566.44,12258.908,29966.221,569358.19,1362.101,1.3600553
DEFEB15174,2004,,508063.66,805001.69,19069.414,36776.727,717827.19,1362.101,1.3083953
DEFEB13813,2004,,336438.94,576168.69,10896.808,46311.434,467200.63,0,.49077651
DEFEB13693,2004,,3062003,4686989.5,79001.859,215211.95,4264738,14983.11,1.5493418
DEFEB13152,2004,,679688.38,859485.69,8172.606,39500.93,757328.13,1362.101,.55253631
DEFEB13377,2004,,852675.19,1168682.6,20431.514,100795.47,881279.31,2724.2019,1.042711
DEFEB46118,2004,,254712.88,333714.75,4086.303,13621.01,232919.27,0,.50997961
DEFEB14675,2004,,712378.81,1058352.5,27242.02,59932.441,935763.38,2724.2019,1.2342482
DEFEB13869,2004,,596600.25,870382.5,16345.212,47673.535,765500.75,2724.2019,1.9774034
DEFEB44121,2004,,716465.13,1036558.8,44949.332,54484.039,918056.06,2724.2019,.84448141
DEFEB13685,2004,,740982.94,918056.06,12258.908,70829.25,772311.25,4086.303,1.5632088
DEFEB13139,2004,,1633159,2470851.3,49035.633,129399.59,2124877.5,4086.303,1.1968544
DEFEB13360,2004,,634739.06,1100577.6,19069.414,79001.859,931677.06,4086.303,1.6080097
DEFEB44006,2004,,625204.31,931677.06,14983.11,62656.645,845864.69,2724.2019,2.0648241
DEFEB43005,2004,,121226.98,215211.95,1362.101,17707.313,190694.14,0,.32936016
DEFEB13836,2004,,5581889.5,8157622.5,145744.8,558461.38,7110167,19069.414,.80895847
DEFEB43079,2004,,412716.59,731448.19,17707.313,34052.523,685136.81,1362.101,1.5956616
DEFEB13722,2004,,2400022,3553721.5,64018.746,232919.27,3085158.8,10896.808,1.6779126
DEFEB47101,2004,,1273564.4,1753023.9,43587.23,111692.28,1541898.3,1362.101,.6269359
DEFEB13657,2004,,2356434.8,3906505.5,69467.148,158003.72,3496513.3,2724.2019,.62436402
DEFEB43290,2004,,264247.59,483545.84,16345.212,21793.615,452217.53,1362.101,.59781915
DEFEB13498,2004,,4988013.5,8446388,133485.89,408630.28,7171461.5,13621.01,.98633915
DEFEB43386,2004,,627928.56,1039283.1,23155.717,36776.727,922142.38,1362.101,1.7546235
DEFEB13863,2004,,4031818.8,7533780.5,147106.91,415440.78,6621173,8172.606,1.3874879
DEFEB43024,2004,,708292.5,1200011,25879.918,80363.953,1042007.3,4086.303,1.071288
DEFEB13925,2004,,261523.39,433148.09,8172.606,23155.717,385474.56,0,.84970647
DEFEB16697,2004,,,5641822,1362.101,636101.13,295575.91,21793.615,.16976698
DEFEB14671,2004,,439958.63,810450.06,20431.514,44949.332,694671.5,1362.101,.82515883
DEFEB42708,2004,,235643.47,457665.94,10896.808,23155.717,388198.78,1362.101,1.5320957
DEFEB43923,2004,,655170.56,2525335.3,62656.645,72191.352,2222948.8,2724.2019,1.1481051
DEFEB15354,2004,,849951,1559605.6,27242.02,64018.746,1438378.6,1362.101,.97700328
DEFEB13087,2004,,1868802.5,3571428.8,79001.859,187969.94,3010243,9534.707,.7674771
DEFEB39950,2004,,106243.88,389560.88,12258.908,20431.514,362318.84,0,2.0648241
DEFEB13162,2004,,268333.88,464476.44,6810.5049,21793.615,407268.19,1362.101,1.5058069
DEFEB13744,2004,,757328.13,935763.38,16345.212,46311.434,848588.88,1362.101,.4925842
DEFEB42734,2004,,730086.13,1257219.1,27242.02,76277.656,1130543.8,2724.2019,.64005548
DEFEB43879,2004,,201590.94,513512.06,12258.908,28604.121,464476.44,0,
DEFEB14023,2004,,1005230.5,2078566.1,12258.908,148469,1837474.3,0,.16976698
DEFEB13684,2004,,588427.63,1082870.3,24517.816,70829.25,918056.06,1362.101,.65610588
DEFEB45068,2004,,354146.25,918056.06,23155.717,29966.221,859485.69,0,.8185221
DEFEB14947,2004,,250626.58,367767.25,10896.808,25879.918,333714.75,1362.101,.83119339
DEFEB43968,2004,,576168.69,941211.75,27242.02,50397.734,798191.19,1362.101,.85502017
DEFEB43372,2004,,787294.38,1509207.9,29966.221,65380.848,1333496.9,5448.4038,1.469308
DEFEB46953,2004,,266971.78,418165,9534.707,24517.816,389560.88,1362.101,1.5064982
DEFEB15269,2004,,171624.72,330990.53,10896.808,16345.212,310559.03,0,1.0793964
DEFEB44493,2004,,309196.91,559823.5,12258.908,29966.221,429061.81,1362.101,1.1978875
DEFEB23941,2004,,219298.25,411354.5,1362.101,136210.09,192056.23,0,.41100898
DEFEB43129,2004,,232919.27,553013,12258.908,24517.816,510787.88,1362.101,1.8460751
DEFEB48973,2004,,68105.047,110330.18,2724.2019,6810.5049,102157.57,0,1.598646
DEFEB45929,2004,,69467.148,107605.98,1362.101,6810.5049,95347.07,0,1.5302945
DEFEB14203,2004,,554375.06,792742.75,24517.816,47673.535,693309.38,2724.2019,1.4553603
DEFEB15349,2004,,1077421.9,3653154.8,74915.555,136210.09,3417511.3,4086.303,.91846299
DEFEB14201,2004,,57889.289,107605.98,2724.2019,6810.5049,95347.07,0,1.3493254
DEFEB45978,2004,,57889.289,107605.98,1362.101,6810.5049,95347.07,0,1.2685883
DEFEB43293,2004,,256074.98,418165,9534.707,34052.523,378664.06,1362.101,1.1892434
DEFEB47735,2004,,414078.69,666067.38,14983.11,43587.23,593876,1362.101,.49043089
DEFEB43393,2004,,1100577.6,2691511.5,74915.555,110330.18,2429988,0,.38361672
DEFEB47079,2004,,890814,2240656,57208.242,88536.563,1939631.8,8172.606,.90239549
DEFEB15205,2004,,198866.73,378664.06,9534.707,17707.313,347335.75,1362.101,.68233567
DEFEB19898,2004,,,474011.13,,429061.81,,21793.615,1.0230328
DEFEB15457,2004,,1562329.8,2191620.5,1362.101,118502.78,1789800.6,5448.4038,.40891859
DEFEB13798,2004,,1883785.6,3142367,35414.625,163452.11,2905361.3,6810.5049,1.8039489
DEFEB13980,2004,,3033398.8,4173477.3,50397.734,187969.94,3420235.5,6810.5049,.96804011
DEFEB13680,2004,,1135992.3,1761196.5,35414.625,100795.47,1551433,2724.2019,.99807864
DEFEB13840,2004,,423613.41,732810.31,14983.11,51759.836,661981.06,2724.2019,1.2886398
DEFEB46088,2004,,298300.13,454941.72,13621.01,23155.717,400457.69,1362.101,1.2435819
DEFEB15151,2004,,318731.63,431786,6810.5049,25879.918,390922.97,1362.101,.97740686
DEFEB14159,2004,,2658821,4158494.3,87174.461,185245.73,3230903.5,6810.5049,2.0648241
DEFEB43925,2004,,435872.31,469924.84,10896.808,58570.34,382750.38,1362.101,.3157098
DEFEB48962,2004,,491718.44,611583.31,5448.4038,21793.615,574806.63,1362.101,1.5145957
DEFEB14329,2004,,766862.81,1116922.8,28604.121,57208.242,990247.38,1362.101,1.076234
DEFEB14033,2004,,7422769,12667539,40863.027,636101.13,9087938,0,.2929593
DEFEB42699,2004,,273782.28,420889.19,10896.808,23155.717,336438.94,0,1.1027004
DEFEB14101,2004,,672877.88,1080146,24517.816,51759.836,904435.06,2724.2019,1.4776963
DEFEB43928,2004,,567996.13,967091.69,20431.514,44949.332,844502.63,0,.38002294
DEFEB13750,2004,,1362101,2769151.3,44949.332,111692.28,2564836,1362.101,.95401806
DEFEB13858,2004,,3440667,4368258,74915.555,231557.16,3463822.8,10896.808,1.4278356
DEFEB17452,2004,,495804.75,877193,17707.313,51759.836,743707.13,1362.101,1.6333096
DEFEB43280,2004,,574806.63,1761196.5,43587.23,59932.441,1580037.1,1362.101,.70014727
DEFEB14013,2004,,1133268,1494224.8,27242.02,66742.945,1334859,4086.303,1.3840169
DEFEB13311,2004,,7422769,12667539,147106.91,636101.13,9401221,21793.615,1.110723
DEFEB43662,2004,,712378.81,1178217.4,13621.01,65380.848,1078784,4086.303,1.6955404
DEFEB41437,2004,,791380.69,1082870.3,,50397.734,1024299.9,1362.101,1.4900632
DEFEB14253,2004,,309196.91,478097.44,10896.808,29966.221,392285.06,2724.2019,1.8669636
DEFEB14146,2004,,392285.06,603410.75,14983.11,39500.93,517598.38,1362.101,1.7203406
DEFEB14713,2004,,427699.69,656532.69,17707.313,34052.523,611583.31,0,.70133716
DEFEB13411,2004,,892176.13,1392067.1,17707.313,88536.563,1204097.3,1362.101,1.0647172
DEFEB14230,2004,,1249046.6,1577312.9,31328.322,108968.08,1315789.5,6810.5049,1.7511164
DEFEB13341,2004,,1018851.5,1520104.6,31328.322,91260.766,1303530.6,4086.303,1.0610324
DEFEB45071,2004,,460390.13,1370273.6,21793.615,65380.848,1217718.3,2724.2019,.28308612
DEFEB43346,2004,,57889.289,111692.28,2724.2019,6810.5049,100795.47,0,.66289502
DEFEB14879,2004,,351422.06,627928.56,12258.908,28604.121,555737.19,0,1.0076749
DEFEB13269,2004,,115778.58,189332.03,2724.2019,10896.808,172986.83,0,.62122637
DEFEB13588,2004,,7422769,12667539,84450.258,636101.13,9401221,21793.615,.3874931
DEFEB13350,2004,,316007.44,599324.44,12258.908,28604.121,529857.25,1362.101,1.0950351
DEFEB16336,2004,,1213632,2137136.5,44949.332,106243.88,1960063.3,4086.303,1.785503
DEFEB17520,2004,,403181.88,666067.38,12258.908,62656.645,592513.94,6810.5049,1.9122912
DEFEB13246,2004,,1428843.9,1443827,1362.101,89898.664,1277650.8,5448.4038,1.325706
DEFEB15493,2004,,215211.95,433148.09,8172.606,29966.221,392285.06,1362.101,1.2508963
DEFEB13198,2004,,531219.38,734172.44,17707.313,32690.424,675602.06,0,.20533021
DEFEB14705,2004,,1398877.6,1720333.5,1362.101,49035.633,1566416.1,2724.2019,.23066394
DEFEB18586,2004,,919418.13,1340307.4,31328.322,79001.859,1097853.4,2724.2019,1.1089979
DEFEB43397,2004,,281954.91,569358.19,12258.908,38138.828,517598.38,1362.101,1.8623048
DEFEB14865,2004,,262885.5,370491.47,8172.606,23155.717,325542.13,1362.101,1.9308985
DEFEB14196,2004,,1548708.8,2186172,46311.434,93984.969,1926010.8,2724.2019,.88987476
DEFEB45954,2004,,57889.289,107605.98,1362.101,6810.5049,95347.07,0,1.5351679
DEFEB48241,2004,,460390.13,687861,9534.707,47673.535,633376.94,2724.2019,1.4347203
DEFEB23452,2004,,217936.16,408630.28,10896.808,23155.717,344611.53,1362.101,.79531831
DEFEB44197,2004,,915331.88,1386618.8,17707.313,59932.441,1164596.4,0,
DEFEB44836,2004,,689223.06,1927372.9,42225.129,72191.352,1799335.4,1362.101,.71250784
DEFEB39951,2004,,416802.91,702844.13,14983.11,44949.332,569358.19,1362.101,1.690133
DEFEB13234,2004,,7422769,12667539,10896.808,636101.13,9401221,21793.615,.99765503
DEFEB15418,2004,,867658.31,1501035.3,49035.633,76277.656,1234063.5,1362.101,1.2509941
DEFEB46104,2004,,57889.289,228832.97,9534.707,32690.424,183883.63,2724.2019,1.0810692
DEFEB14937,2004,,66742.945,115778.58,1362.101,9534.707,104881.77,0,1.670849
DEFEB29277,2004,,167538.42,231557.16,6810.5049,10896.808,212487.75,0,1.0549003
DEFEB42918,2004,,5252261.5,5734445,8172.606,186607.83,3845211,0,.16976698
DEFEB13166,2004,,7422769,12667539,12258.908,636101.13,9401221,0,.16976698
DEFEB28976,2004,,118502.78,250626.58,6810.5049,16345.212,231557.16,1362.101,.94725263
DEFEB13181,2004,,903072.94,9270459,43587.23,196142.53,7577367.5,0,.18182959
DEFEB43127,2004,,137572.2,284679.09,6810.5049,23155.717,256074.98,1362.101,1.8078845
DEFEB13103,2004,,7422769,12667539,1362.101,636101.13,9401221,0,.16976698
DEFEB15027,2004,,1111474.4,2695597.8,20431.514,125313.29,2220224.5,17707.313,1.767099
DEFEB42713,2004,,426337.59,698757.81,16345.212,31328.322,623842.25,2724.2019,1.1115243
DEFEB47077,2004,,791380.69,1236787.6,21793.615,54484.039,1091042.9,1362.101,1.653843
DEFEB19572,2004,,3654516.8,6532636,,204315.14,1599106.5,0,.16976698
DEFEB13713,2004,,200228.84,273782.28,4086.303,13621.01,246540.28,0,.39699042
DEFEB14614,2004,,288765.41,442682.81,16345.212,24517.816,335076.84,0,1.2078384
DEFEB43082,2004,,201590.94,343249.44,9534.707,12258.908,280592.81,0,.39749312
DEFEB44028,2004,,171624.72,276506.5,5448.4038,20431.514,212487.75,1362.101,1.3352871
DEFEB46123,2004,,147106.91,204315.14,4086.303,12258.908,186607.83,1362.101,1.4455413
